,CL
1996-01-29 21:30:00,107.87
1996-01-30 21:30:00,107.98
1996-01-31 21:30:00,108.16
1996-02-01 21:30:00,108.13
1996-02-02 21:30:00,108.22
1996-02-05 21:30:00,107.96
1996-02-06 21:30:00,108.11
1996-02-07 21:30:00,108.16
1996-02-08 21:30:00,108.18
1996-02-09 21:30:00,108.2
1996-02-12 21:30:00,108.39
1996-02-13 21:30:00,109.33
1996-02-14 21:30:00,109.38
1996-02-15 21:30:00,109.46
1996-02-16 21:30:00,109.58
1996-02-20 21:30:00,110.45
1996-02-21 21:30:00,110.89
1996-02-22 21:30:00,111.03
1996-02-23 21:30:00,110.24
1996-02-26 21:30:00,110.57
1996-02-27 21:30:00,110.88
1996-02-28 21:30:00,110.47
1996-02-29 21:30:00,110.72
1996-03-01 21:30:00,110.62
1996-03-04 21:30:00,110.38
1996-03-05 21:30:00,110.72
1996-03-06 21:30:00,111.37
1996-03-07 21:30:00,110.99
1996-03-08 21:30:00,110.79
1996-03-11 21:30:00,111.09
1996-03-12 21:30:00,111.64
1996-03-13 21:30:00,111.76
1996-03-14 21:30:00,112.34
1996-03-15 21:30:00,113.17
1996-03-18 21:30:00,114.45
1996-03-19 21:30:00,115.52
1996-03-20 21:30:00,115.54
1996-03-21 21:30:00,115.74
1996-03-22 21:30:00,116.64
1996-03-25 21:30:00,117.09
1996-03-26 21:30:00,116.88
1996-03-27 21:30:00,116.48
1996-03-28 21:30:00,116.1
1996-03-29 21:30:00,116.16
1996-04-01 21:30:00,116.95
1996-04-02 21:30:00,117.39
1996-04-03 21:30:00,116.96
1996-04-04 21:30:00,117.44
1996-04-08 21:30:00,117.72
1996-04-09 21:30:00,117.75
1996-04-10 21:30:00,118.9
1996-04-11 21:30:00,120.03
1996-04-12 21:30:00,118.98
1996-04-15 21:30:00,119.75
1996-04-16 21:30:00,119.16
1996-04-17 21:30:00,119.36
1996-04-18 21:30:00,118.51
1996-04-19 21:30:00,118.64
1996-04-22 21:30:00,119.13
1996-04-23 21:30:00,120.3
1996-04-24 21:30:00,120.0
1996-04-25 21:30:00,119.8
1996-04-26 21:30:00,119.92
1996-04-29 21:30:00,120.03
1996-04-30 21:30:00,118.8
1996-05-01 21:30:00,118.41
1996-05-02 21:30:00,118.46
1996-05-03 21:30:00,118.78
1996-05-06 21:30:00,118.64
1996-05-07 21:30:00,118.71
1996-05-08 21:30:00,118.6
1996-05-09 21:30:00,118.28
1996-05-10 21:30:00,118.61
1996-05-13 21:30:00,118.96
1996-05-14 21:30:00,119.02
1996-05-15 21:30:00,119.08
1996-05-16 21:30:00,118.38
1996-05-17 21:30:00,118.24
1996-05-20 21:30:00,120.08
1996-05-21 21:30:00,119.94
1996-05-22 21:30:00,120.71
1996-05-23 21:30:00,120.54
1996-05-24 21:30:00,120.63
1996-05-28 21:30:00,120.42
1996-05-29 21:30:00,120.07
1996-05-30 21:30:00,119.25
1996-05-31 21:30:00,119.07
1996-06-03 21:30:00,119.16
1996-06-04 21:30:00,119.75
1996-06-05 21:30:00,119.03
1996-06-06 21:30:00,119.36
1996-06-07 21:30:00,119.59
1996-06-10 21:30:00,119.56
1996-06-11 21:30:00,119.41
1996-06-12 21:30:00,119.4
1996-06-13 21:30:00,119.32
1996-06-14 21:30:00,119.65
1996-06-17 21:30:00,121.45
1996-06-18 21:30:00,120.77
1996-06-19 21:30:00,120.07
1996-06-20 21:30:00,120.31
1996-06-21 21:30:00,120.14
1996-06-24 21:30:00,120.2
1996-06-25 21:30:00,120.18
1996-06-26 21:30:00,120.87
1996-06-27 21:30:00,121.24
1996-06-28 21:30:00,121.14
1996-07-01 21:30:00,121.75
1996-07-02 21:30:00,121.35
1996-07-03 21:30:00,121.43
1996-07-08 21:30:00,121.49
1996-07-09 21:30:00,121.63
1996-07-10 21:30:00,121.77
1996-07-11 21:30:00,122.17
1996-07-12 21:30:00,122.12
1996-07-15 21:30:00,122.7
1996-07-16 21:30:00,122.6
1996-07-17 21:30:00,122.02
1996-07-18 21:30:00,121.9
1996-07-19 21:30:00,121.22
1996-07-22 21:30:00,121.23
1996-07-23 21:30:00,121.45
1996-07-24 21:30:00,121.12
1996-07-25 21:30:00,121.18
1996-07-26 21:30:00,120.55
1996-07-29 21:30:00,120.72
1996-07-30 21:30:00,120.77
1996-07-31 21:30:00,120.86
1996-08-01 21:30:00,121.48
1996-08-02 21:30:00,121.78
1996-08-05 21:30:00,121.67
1996-08-06 21:30:00,121.57
1996-08-07 21:30:00,121.86
1996-08-08 21:30:00,121.99
1996-08-09 21:30:00,122.01
1996-08-12 21:30:00,122.66
1996-08-13 21:30:00,122.81
1996-08-14 21:30:00,122.56
1996-08-15 21:30:00,122.34
1996-08-16 21:30:00,123.1
1996-08-19 21:30:00,123.7
1996-08-20 21:30:00,123.34
1996-08-21 21:30:00,122.95
1996-08-22 21:30:00,123.53
1996-08-23 21:30:00,123.19
1996-08-26 21:30:00,122.85
1996-08-27 21:30:00,122.79
1996-08-28 21:30:00,122.94
1996-08-29 21:30:00,123.38
1996-08-30 21:30:00,123.48
1996-09-03 21:30:00,124.63
1996-09-04 21:30:00,124.47
1996-09-05 21:30:00,124.67
1996-09-06 21:30:00,125.08
1996-09-09 21:30:00,124.96
1996-09-10 21:30:00,125.35
1996-09-11 21:30:00,125.98
1996-09-12 21:30:00,126.23
1996-09-13 21:30:00,125.74
1996-09-16 21:30:00,124.42
1996-09-17 21:30:00,124.54
1996-09-18 21:30:00,125.12
1996-09-19 21:30:00,124.77
1996-09-20 21:30:00,124.89
1996-09-23 21:30:00,125.04
1996-09-24 21:30:00,125.74
1996-09-25 21:30:00,126.13
1996-09-26 21:30:00,125.83
1996-09-27 21:30:00,126.27
1996-09-30 21:30:00,126.05
1996-10-01 21:30:00,125.81
1996-10-02 21:30:00,125.72
1996-10-03 21:30:00,126.48
1996-10-04 21:30:00,126.4
1996-10-07 21:30:00,126.91
1996-10-08 21:30:00,127.21
1996-10-09 21:30:00,126.74
1996-10-10 21:30:00,125.93
1996-10-11 21:30:00,126.33
1996-10-14 21:30:00,127.29
1996-10-15 21:30:00,127.09
1996-10-16 21:30:00,126.84
1996-10-17 21:30:00,127.09
1996-10-18 21:30:00,127.46
1996-10-21 21:30:00,127.59
1996-10-22 21:30:00,127.66
1996-10-23 21:30:00,126.99
1996-10-24 21:30:00,126.64
1996-10-25 21:30:00,126.99
1996-10-28 21:30:00,126.98
1996-10-29 21:30:00,126.47
1996-10-30 21:30:00,126.41
1996-10-31 21:30:00,125.48
1996-11-01 21:30:00,125.16
1996-11-04 21:30:00,124.92
1996-11-05 21:30:00,124.77
1996-11-06 21:30:00,124.82
1996-11-07 21:30:00,124.87
1996-11-08 21:30:00,125.72
1996-11-11 21:30:00,125.5
1996-11-12 21:30:00,125.48
1996-11-13 21:30:00,126.25
1996-11-14 21:30:00,126.54
1996-11-15 21:30:00,126.3
1996-11-18 21:30:00,126.01
1996-11-19 21:30:00,126.62
1996-11-20 21:30:00,125.75
1996-11-21 21:30:00,126.26
1996-11-22 21:30:00,126.17
1996-11-25 21:30:00,125.91
1996-11-26 21:30:00,126.04
1996-11-27 21:30:00,126.17
1996-12-02 21:30:00,127.22
1996-12-03 21:30:00,127.35
1996-12-04 21:30:00,127.22
1996-12-05 21:30:00,128.0
1996-12-06 21:30:00,128.04
1996-12-09 21:30:00,127.72
1996-12-10 21:30:00,126.84
1996-12-11 21:30:00,125.8
1996-12-12 21:30:00,126.14
1996-12-13 21:30:00,126.89
1996-12-16 21:30:00,128.16
1996-12-17 21:30:00,128.13
1996-12-18 21:30:00,128.58
1996-12-19 21:30:00,128.77
1996-12-20 21:30:00,128.4
1996-12-23 21:30:00,128.11
1996-12-24 21:30:00,128.42
1996-12-26 21:30:00,128.24
1996-12-27 21:30:00,128.54
1996-12-30 21:30:00,128.69
1996-12-31 21:30:00,129.24
1997-01-02 21:30:00,129.01
1997-01-03 21:30:00,128.91
1997-01-06 21:30:00,129.69
1997-01-07 21:30:00,129.55
1997-01-08 21:30:00,129.94
1997-01-09 21:30:00,129.69
1997-01-10 21:30:00,129.41
1997-01-13 21:30:00,128.51
1997-01-14 21:30:00,128.43
1997-01-15 21:30:00,129.27
1997-01-16 21:30:00,128.84
1997-01-17 21:30:00,128.73
1997-01-20 21:30:00,128.55
1997-01-21 21:30:00,128.34
1997-01-22 21:30:00,128.36
1997-01-23 21:30:00,128.3
1997-01-24 21:30:00,128.17
1997-01-27 21:30:00,128.06
1997-01-28 21:30:00,128.02
1997-01-29 21:30:00,128.59
1997-01-30 21:30:00,128.99
1997-01-31 21:30:00,128.27
1997-02-03 21:30:00,128.27
1997-02-04 21:30:00,128.14
1997-02-05 21:30:00,128.03
1997-02-06 21:30:00,127.22
1997-02-07 21:30:00,126.35
1997-02-10 21:30:00,126.58
1997-02-11 21:30:00,126.54
1997-02-12 21:30:00,125.98
1997-02-13 21:30:00,126.14
1997-02-14 21:30:00,126.53
1997-02-18 21:30:00,126.64
1997-02-19 21:30:00,126.91
1997-02-20 21:30:00,126.27
1997-02-21 21:30:00,125.97
1997-02-24 21:30:00,125.29
1997-02-25 21:30:00,125.58
1997-02-26 21:30:00,125.69
1997-02-27 21:30:00,125.47
1997-02-28 21:30:00,124.88
1997-03-03 21:30:00,124.83
1997-03-04 21:30:00,125.24
1997-03-05 21:30:00,125.07
1997-03-06 21:30:00,125.52
1997-03-07 21:30:00,125.86
1997-03-10 21:30:00,125.07
1997-03-11 21:30:00,124.69
1997-03-12 21:30:00,125.2
1997-03-13 21:30:00,125.28
1997-03-14 21:30:00,125.87
1997-03-17 21:30:00,125.5
1997-03-18 21:30:00,126.64
1997-03-19 21:30:00,126.62
1997-03-20 21:30:00,126.65
1997-03-21 21:30:00,126.31
1997-03-24 21:30:00,125.86
